user_id,group,revenue,clicked,converted,retained_7d,complained,segment,device,country
srm_failure_treatment_02216,treatment,9.3,1,0,0,0,new_user,ios,CA
srm_failure_treatment_00259,treatment,11.03,0,0,0,0,new_user,android,CA
srm_failure_treatment_01468,treatment,10.86,0,1,0,0,new_user,ios,GB
srm_failure_control_00013,control,10.83,0,1,1,0,returning_user,ios,CA
srm_failure_treatment_00328,treatment,11.18,0,0,0,0,high_value,web,US
srm_failure_control_00296,control,9.84,0,0,1,0,new_user,android,CA
srm_failure_treatment_02599,treatment,10.27,0,0,0,0,new_user,ios,GB
srm_failure_treatment_02781,treatment,12.7,0,0,0,0,new_user,ios,CA
srm_failure_treatment_01860,treatment,12.13,0,0,0,0,returning_user,android,GB
srm_failure_treatment_01577,treatment,9.28,0,0,1,0,new_user,ios,US
srm_failure_control_00722,control,10.12,0,0,0,0,returning_user,web,US
srm_failure_treatment_01077,treatment,9.12,0,0,0,0,returning_user,android,DE
srm_failure_treatment_00816,treatment,10.75,1,0,1,0,returning_user,android,US
srm_failure_treatment_01544,treatment,8.59,0,0,0,0,returning_user,android,DE
srm_failure_treatment_00467,treatment,10.62,0,0,1,0,returning_user,ios,CA
srm_failure_treatment_01100,treatment,11.63,0,0,1,0,new_user,ios,GB
srm_failure_treatment_02064,treatment,11.92,1,0,1,0,returning_user,android,GB
srm_failure_control_00459,control,9.77,1,0,1,0,new_user,ios,DE
srm_failure_control_00145,control,11.48,1,0,1,0,returning_user,web,US
srm_failure_treatment_01994,treatment,10.28,0,0,1,0,high_value,ios,CA
srm_failure_treatment_00719,treatment,9.79,1,0,0,0,new_user,android,GB
srm_failure_treatment_02101,treatment,12.51,0,0,0,0,returning_user,ios,DE
srm_failure_treatment_01636,treatment,11.41,1,0,1,0,returning_user,web,GB
srm_failure_treatment_02740,treatment,11.2,0,0,1,0,high_value,android,GB
srm_failure_treatment_00734,treatment,11.74,0,0,0,0,high_value,android,US
srm_failure_treatment_01394,treatment,11.42,1,0,0,1,high_value,android,DE
srm_failure_treatment_02163,treatment,10.04,0,0,1,0,returning_user,android,CA
srm_failure_treatment_01753,treatment,9.25,0,0,1,0,returning_user,web,DE
srm_failure_control_01099,control,10.87,0,0,0,0,returning_user,ios,US
srm_failure_treatment_01073,treatment,10.7,0,1,0,0,returning_user,web,GB
srm_failure_treatment_00302,treatment,8.37,1,0,1,0,returning_user,web,US
srm_failure_control_00797,control,10.36,0,0,0,0,returning_user,android,GB
srm_failure_treatment_00780,treatment,9.5,0,0,1,0,new_user,android,DE
srm_failure_treatment_00661,treatment,9.82,0,0,1,0,high_value,android,DE
srm_failure_control_00049,control,9.99,1,0,1,0,returning_user,android,US
srm_failure_treatment_00971,treatment,10.81,0,0,1,0,returning_user,ios,GB
srm_failure_control_00984,control,11.89,0,0,0,0,returning_user,web,US
srm_failure_treatment_01379,treatment,7.51,0,0,0,0,returning_user,ios,GB
srm_failure_treatment_02759,treatment,11.6,1,0,0,0,returning_user,web,DE
srm_failure_treatment_00886,treatment,12.1,0,0,1,0,new_user,android,US
srm_failure_treatment_01149,treatment,13.14,0,0,1,0,returning_user,android,GB
srm_failure_treatment_02022,treatment,9.77,0,0,1,0,returning_user,android,GB
srm_failure_control_00194,control,9.9,0,0,1,0,high_value,ios,CA
srm_failure_treatment_00704,treatment,9.86,0,0,1,0,high_value,android,DE
srm_failure_treatment_01613,treatment,13.03,0,0,0,0,new_user,web,US
srm_failure_control_00680,control,9.85,0,0,0,0,high_value,ios,US
srm_failure_treatment_00112,treatment,9.91,0,0,1,0,high_value,web,US
srm_failure_control_00260,control,10.31,0,0,1,0,returning_user,android,GB
srm_failure_treatment_02053,treatment,11.52,0,0,0,0,returning_user,web,GB
srm_failure_treatment_01349,treatment,10.04,0,0,0,1,new_user,ios,GB
srm_failure_treatment_00702,treatment,10.48,1,1,1,0,returning_user,web,GB
srm_failure_control_00113,control,10.58,0,0,1,0,high_value,web,CA
srm_failure_treatment_00691,treatment,10.29,0,0,0,0,returning_user,web,CA
srm_failure_control_00527,control,8.99,1,0,0,0,high_value,web,GB
srm_failure_treatment_00129,treatment,9.62,0,0,0,0,returning_user,android,US
srm_failure_treatment_01130,treatment,8.81,1,0,1,0,returning_user,ios,GB
srm_failure_treatment_02334,treatment,10.51,1,0,0,0,new_user,web,US
srm_failure_treatment_01504,treatment,9.24,0,0,1,0,new_user,android,CA
srm_failure_treatment_01747,treatment,12.09,1,0,1,0,returning_user,android,DE
srm_failure_control_00875,control,9.67,0,0,0,0,returning_user,android,US
srm_failure_treatment_02669,treatment,8.81,0,0,0,0,high_value,android,US
srm_failure_treatment_00270,treatment,8.84,1,1,0,0,new_user,ios,CA
srm_failure_treatment_02640,treatment,13.11,0,0,0,0,new_user,ios,US
srm_failure_control_00878,control,9.9,0,0,0,0,returning_user,web,DE
srm_failure_treatment_00770,treatment,10.65,1,0,1,0,new_user,web,DE
srm_failure_treatment_02191,treatment,11.7,0,1,0,0,high_value,ios,DE
srm_failure_treatment_02025,treatment,10.11,0,1,1,0,new_user,android,DE
srm_failure_treatment_01926,treatment,10.39,1,0,0,0,new_user,android,GB
srm_failure_control_01123,control,10.37,0,0,0,0,returning_user,android,US
srm_failure_control_00723,control,9.89,0,0,0,0,returning_user,android,DE
srm_failure_treatment_00166,treatment,8.58,0,0,1,0,returning_user,android,DE
srm_failure_treatment_02241,treatment,10.53,0,0,0,0,returning_user,ios,US
srm_failure_treatment_00479,treatment,9.85,0,0,0,0,new_user,web,DE
srm_failure_control_00630,control,10.62,1,0,0,0,returning_user,web,DE
srm_failure_treatment_00895,treatment,13.25,0,0,1,0,returning_user,ios,CA
srm_failure_control_01177,control,9.38,0,0,0,0,new_user,web,CA
srm_failure_treatment_02696,treatment,10.96,0,0,1,0,high_value,web,US
srm_failure_treatment_02246,treatment,10.6,1,0,1,0,high_value,android,CA
srm_failure_treatment_01416,treatment,8.53,0,0,0,0,high_value,ios,DE
srm_failure_control_00904,control,10.06,0,0,0,0,new_user,web,DE
srm_failure_treatment_01825,treatment,8.99,1,0,0,0,high_value,android,DE
srm_failure_control_00063,control,10.54,0,0,0,0,high_value,android,DE
srm_failure_treatment_01129,treatment,11.98,1,1,0,0,new_user,web,CA
srm_failure_control_00932,control,11.67,0,0,1,0,new_user,ios,DE
srm_failure_treatment_02643,treatment,13.41,0,0,1,0,returning_user,web,US
srm_failure_treatment_02563,treatment,8.68,0,0,1,0,new_user,android,GB
srm_failure_treatment_00104,treatment,7.36,0,0,1,0,returning_user,android,DE
srm_failure_treatment_00312,treatment,9.38,0,0,1,0,new_user,web,US
srm_failure_treatment_00943,treatment,10.84,0,0,1,0,returning_user,web,DE
srm_failure_treatment_02577,treatment,11.66,1,0,0,0,returning_user,ios,DE
srm_failure_treatment_01124,treatment,9.26,1,0,0,0,returning_user,android,GB
srm_failure_treatment_01916,treatment,10.58,0,0,1,0,returning_user,ios,GB
srm_failure_treatment_00499,treatment,8.41,0,0,1,0,high_value,ios,GB
srm_failure_control_00448,control,8.11,0,1,0,0,returning_user,android,DE
srm_failure_treatment_02201,treatment,9.96,1,0,0,0,returning_user,ios,US
srm_failure_treatment_00383,treatment,9.52,0,0,1,0,returning_user,ios,DE
srm_failure_treatment_02473,treatment,11.26,0,0,0,0,returning_user,android,US
srm_failure_treatment_01260,treatment,10.01,0,0,0,0,high_value,ios,DE
srm_failure_control_00924,control,9.2,1,0,0,0,returning_user,android,DE
srm_failure_treatment_02083,treatment,11.55,1,0,0,0,new_user,android,DE
srm_failure_control_00754,control,11.16,0,0,1,0,returning_user,android,US
srm_failure_treatment_00565,treatment,10.56,0,0,0,0,returning_user,android,DE
srm_failure_treatment_00036,treatment,8.95,0,0,0,0,high_value,android,US
srm_failure_control_00374,control,7.02,1,0,1,0,new_user,android,DE
srm_failure_treatment_01567,treatment,10.82,0,0,0,0,returning_user,ios,CA
srm_failure_treatment_00304,treatment,10.99,1,0,0,0,new_user,android,DE
srm_failure_treatment_00440,treatment,8.91,0,0,0,0,returning_user,ios,DE
srm_failure_treatment_01246,treatment,10.77,1,0,0,0,new_user,web,DE
srm_failure_control_00645,control,6.29,1,0,1,0,returning_user,web,CA
srm_failure_treatment_01801,treatment,9.82,0,1,1,0,new_user,ios,CA
srm_failure_treatment_02637,treatment,10.54,0,0,1,0,high_value,web,CA
srm_failure_control_00060,control,8.52,0,0,1,0,new_user,android,CA
srm_failure_treatment_02512,treatment,10.07,1,0,1,0,returning_user,web,CA
srm_failure_control_00993,control,9.51,0,0,0,0,returning_user,web,US
srm_failure_control_00884,control,9.12,0,0,0,0,returning_user,ios,GB
srm_failure_control_00967,control,10.06,0,0,1,0,new_user,android,DE
srm_failure_treatment_02084,treatment,10.99,0,0,1,0,new_user,web,CA
srm_failure_treatment_01664,treatment,12.75,0,0,0,0,high_value,android,GB
srm_failure_treatment_02323,treatment,9.7,0,0,1,0,high_value,android,CA
srm_failure_control_01006,control,10.9,0,0,1,0,returning_user,android,US
srm_failure_treatment_02507,treatment,10.98,0,0,1,0,new_user,ios,US
srm_failure_treatment_01976,treatment,10.74,0,0,0,1,returning_user,ios,GB
srm_failure_treatment_01763,treatment,9.76,1,1,0,0,new_user,ios,CA
srm_failure_treatment_01610,treatment,10.46,0,0,1,0,high_value,android,CA
srm_failure_control_01076,control,10.87,0,0,0,0,new_user,android,GB
srm_failure_treatment_01859,treatment,9.92,0,0,1,0,returning_user,android,CA
srm_failure_control_00634,control,7.64,0,0,0,0,new_user,web,CA
srm_failure_treatment_02335,treatment,10.82,0,0,0,0,new_user,web,CA
srm_failure_treatment_02123,treatment,10.77,0,0,0,0,new_user,ios,GB
srm_failure_treatment_01861,treatment,10.03,0,0,0,0,returning_user,android,DE
srm_failure_control_00211,control,10.31,1,1,0,0,returning_user,web,DE
srm_failure_treatment_00783,treatment,10.48,0,0,0,0,returning_user,web,US
srm_failure_control_00621,control,11.02,0,0,0,0,returning_user,web,CA
srm_failure_treatment_02077,treatment,11.73,1,0,1,0,new_user,android,CA
srm_failure_control_01173,control,11.64,0,1,0,0,high_value,web,US
srm_failure_control_00860,control,11.62,1,0,0,0,returning_user,ios,GB
srm_failure_treatment_01678,treatment,10.69,0,0,0,0,high_value,web,CA
srm_failure_treatment_00910,treatment,9.77,0,0,1,0,returning_user,ios,US
srm_failure_control_01033,control,9.2,1,0,0,0,new_user,ios,US
srm_failure_control_00817,control,11.83,0,0,0,0,new_user,android,GB
srm_failure_treatment_00575,treatment,10.88,0,0,0,0,returning_user,ios,US
srm_failure_control_01005,control,9.91,0,0,1,0,new_user,ios,CA
srm_failure_control_00585,control,12.14,0,0,0,0,high_value,web,CA
srm_failure_treatment_02568,treatment,11.76,0,0,1,0,high_value,ios,GB
srm_failure_control_00321,control,8.71,0,0,1,0,returning_user,web,US
srm_failure_control_00323,control,8.88,1,0,1,0,high_value,web,CA
srm_failure_control_01133,control,9.67,0,0,1,0,high_value,android,CA
srm_failure_treatment_01305,treatment,10.06,0,0,0,0,new_user,web,CA
srm_failure_control_00429,control,12.53,0,0,1,0,returning_user,web,US
srm_failure_treatment_00508,treatment,10.39,0,0,0,0,high_value,android,US
srm_failure_treatment_01531,treatment,10.61,1,0,0,0,high_value,web,DE
srm_failure_control_00535,control,10.16,0,0,0,0,returning_user,android,CA
srm_failure_control_00933,control,10.39,1,0,0,0,new_user,ios,US
srm_failure_treatment_00617,treatment,13.52,0,0,0,0,new_user,ios,GB
srm_failure_control_00537,control,8.65,0,0,1,0,returning_user,android,US
srm_failure_treatment_00246,treatment,9.49,0,0,1,0,returning_user,android,DE
srm_failure_control_01079,control,7.77,1,0,0,0,returning_user,web,US
srm_failure_treatment_02674,treatment,9.5,1,0,0,0,new_user,web,US
srm_failure_treatment_00793,treatment,10.46,0,0,1,0,returning_user,ios,DE
srm_failure_treatment_02014,treatment,10.3,1,0,0,0,new_user,android,US
srm_failure_treatment_02132,treatment,13.36,0,0,0,0,returning_user,android,US
srm_failure_treatment_01941,treatment,10.27,0,0,0,0,new_user,android,CA
srm_failure_treatment_02558,treatment,12.61,1,1,0,0,new_user,android,DE
srm_failure_control_00067,control,10.55,0,0,1,0,new_user,web,DE
srm_failure_treatment_01447,treatment,9.2,0,0,0,0,high_value,ios,CA
srm_failure_control_00652,control,10.11,1,0,1,0,returning_user,web,CA
srm_failure_treatment_02483,treatment,10.62,0,0,0,0,new_user,android,DE
srm_failure_treatment_01598,treatment,11.01,0,0,1,0,high_value,web,GB
srm_failure_control_00827,control,9.82,0,0,0,0,new_user,ios,US
srm_failure_treatment_01064,treatment,9.74,1,0,0,0,high_value,android,CA
srm_failure_control_00136,control,9.12,1,0,1,0,new_user,web,DE
srm_failure_treatment_01569,treatment,9.76,1,0,0,0,returning_user,web,DE
srm_failure_control_00927,control,8.46,0,0,0,1,new_user,web,DE
srm_failure_treatment_00629,treatment,12.42,0,0,0,0,returning_user,ios,GB
srm_failure_control_00568,control,9.08,0,0,0,0,new_user,web,GB
srm_failure_treatment_00472,treatment,12.91,0,0,1,0,returning_user,web,US
srm_failure_control_00420,control,10.37,0,0,1,0,new_user,android,DE
srm_failure_treatment_02605,treatment,9.45,0,0,1,0,new_user,web,US
srm_failure_treatment_02018,treatment,11.99,0,0,1,0,new_user,android,US
srm_failure_treatment_02736,treatment,11.9,0,0,0,0,returning_user,android,DE
srm_failure_treatment_00025,treatment,11.13,0,0,0,0,new_user,web,CA
srm_failure_control_00892,control,10.33,1,0,1,0,returning_user,ios,DE
srm_failure_treatment_01421,treatment,9.66,1,0,0,0,new_user,web,US
srm_failure_treatment_02245,treatment,11.85,0,0,0,0,new_user,android,GB
srm_failure_treatment_02309,treatment,12.6,0,0,1,0,new_user,android,US
srm_failure_treatment_01058,treatment,11.14,0,0,1,0,new_user,android,US
srm_failure_treatment_01683,treatment,10.73,0,0,0,0,new_user,android,US
srm_failure_treatment_02333,treatment,9.98,0,0,0,0,returning_user,web,GB
srm_failure_treatment_02454,treatment,10.19,0,0,0,0,returning_user,android,US
srm_failure_control_00785,control,10.31,0,0,0,0,high_value,ios,CA
srm_failure_control_00104,control,8.98,0,0,0,0,new_user,web,DE
srm_failure_treatment_00053,treatment,11.03,1,0,0,0,returning_user,ios,GB
srm_failure_treatment_01323,treatment,10.13,0,0,1,0,new_user,web,CA
srm_failure_treatment_02509,treatment,10.13,0,0,1,0,high_value,android,DE
srm_failure_treatment_01880,treatment,9.7,0,0,1,0,new_user,web,DE
srm_failure_treatment_01050,treatment,11.94,0,0,1,0,returning_user,ios,GB
srm_failure_treatment_02704,treatment,10.46,0,0,0,0,returning_user,web,US
srm_failure_control_00968,control,10.93,1,0,0,0,high_value,web,GB
srm_failure_treatment_01878,treatment,11.83,0,0,0,0,new_user,ios,US
srm_failure_treatment_01012,treatment,10.32,0,0,0,0,returning_user,ios,DE
srm_failure_treatment_00627,treatment,11.96,1,0,0,0,high_value,ios,US
srm_failure_control_00100,control,9.13,1,0,1,0,returning_user,web,CA
srm_failure_treatment_02166,treatment,10.68,0,0,0,0,new_user,web,CA
srm_failure_treatment_02769,treatment,11.15,0,0,1,0,new_user,web,DE
srm_failure_treatment_00509,treatment,10.73,0,0,1,0,returning_user,ios,DE
srm_failure_control_00771,control,10.61,1,1,0,0,returning_user,web,GB
srm_failure_treatment_02484,treatment,10.87,0,1,1,0,returning_user,ios,GB
srm_failure_treatment_02176,treatment,10.64,0,0,0,0,new_user,web,US
srm_failure_treatment_02429,treatment,9.77,0,0,1,0,returning_user,ios,US
srm_failure_treatment_02457,treatment,11.04,0,0,0,0,new_user,web,US
srm_failure_control_00803,control,10.18,0,0,0,0,new_user,web,US
srm_failure_control_00958,control,11.75,0,0,1,0,new_user,web,US
srm_failure_treatment_01921,treatment,9.79,1,0,0,0,returning_user,ios,GB
srm_failure_treatment_01252,treatment,9.98,0,0,0,0,new_user,android,US
srm_failure_treatment_00086,treatment,11.58,0,0,0,0,new_user,android,CA
srm_failure_treatment_01462,treatment,11.72,0,0,1,0,returning_user,web,CA
srm_failure_control_00085,control,10.36,0,0,1,0,returning_user,web,US
srm_failure_treatment_00799,treatment,10.42,1,0,1,0,returning_user,ios,DE
srm_failure_treatment_02257,treatment,9.54,0,1,0,0,high_value,web,GB
srm_failure_treatment_00117,treatment,10.29,0,0,0,0,high_value,ios,US
srm_failure_treatment_02242,treatment,12.11,0,0,0,0,new_user,web,US
srm_failure_treatment_02735,treatment,9.64,0,0,0,0,new_user,web,CA
srm_failure_control_00908,control,10.88,0,0,1,0,new_user,ios,CA
srm_failure_treatment_00228,treatment,11.16,0,1,0,0,new_user,ios,DE
srm_failure_treatment_01341,treatment,9.28,0,1,1,0,new_user,web,GB
srm_failure_treatment_02697,treatment,11.22,0,0,0,0,high_value,ios,CA
srm_failure_treatment_02711,treatment,11.6,0,0,0,0,new_user,web,GB
srm_failure_treatment_02052,treatment,12.95,0,0,1,0,new_user,ios,CA
srm_failure_treatment_01748,treatment,10.37,1,0,0,0,new_user,web,DE
srm_failure_treatment_00927,treatment,9.55,1,0,1,0,high_value,web,CA
srm_failure_treatment_00593,treatment,10.69,0,0,0,0,new_user,ios,DE
srm_failure_treatment_01102,treatment,10.63,1,0,1,0,high_value,android,DE
srm_failure_treatment_01802,treatment,11.46,0,0,0,0,returning_user,android,DE
srm_failure_treatment_00526,treatment,11.42,0,0,1,0,new_user,web,US
srm_failure_treatment_01783,treatment,10.42,0,0,0,0,new_user,web,US
srm_failure_treatment_01081,treatment,8.42,0,0,1,0,high_value,android,DE
srm_failure_treatment_02501,treatment,9.96,0,0,1,0,returning_user,web,CA
srm_failure_treatment_00867,treatment,12.09,0,0,0,0,new_user,ios,CA
srm_failure_treatment_01391,treatment,11.92,1,1,0,0,new_user,ios,CA
srm_failure_control_00131,control,11.65,0,0,1,0,returning_user,android,DE
srm_failure_treatment_01667,treatment,12.89,0,0,0,0,returning_user,ios,US
srm_failure_treatment_01997,treatment,8.79,0,0,0,0,returning_user,web,US
srm_failure_treatment_00131,treatment,12.04,0,0,1,0,new_user,android,CA
srm_failure_control_00850,control,10.12,0,0,0,0,high_value,android,CA
srm_failure_treatment_00354,treatment,9.64,0,0,1,0,returning_user,android,CA
srm_failure_control_00217,control,11.24,1,0,1,0,new_user,web,CA
srm_failure_control_01120,control,9.85,1,0,0,0,returning_user,web,GB
srm_failure_treatment_00907,treatment,11.04,0,0,1,0,high_value,ios,CA
srm_failure_control_00492,control,11.19,0,0,1,0,returning_user,ios,US
srm_failure_treatment_00210,treatment,9.27,0,0,1,0,returning_user,ios,US
srm_failure_control_00375,control,10.5,1,0,0,0,returning_user,web,GB
srm_failure_control_00413,control,10.18,0,0,1,0,returning_user,ios,CA
srm_failure_treatment_02693,treatment,10.87,0,0,0,0,high_value,android,GB
srm_failure_treatment_01608,treatment,9.91,0,0,0,0,high_value,ios,GB
srm_failure_control_00269,control,11.66,0,0,0,0,new_user,android,US
srm_failure_control_01175,control,10.14,0,0,1,0,returning_user,web,CA
srm_failure_control_00398,control,10.39,0,0,0,0,new_user,ios,GB
srm_failure_treatment_02387,treatment,8.59,1,0,0,0,new_user,web,US
srm_failure_treatment_00961,treatment,10.58,0,0,1,0,new_user,ios,GB
srm_failure_treatment_02175,treatment,9.48,0,0,0,0,returning_user,ios,DE
srm_failure_control_00832,control,10.48,0,0,0,0,new_user,android,DE
srm_failure_treatment_01362,treatment,12.06,1,0,0,0,new_user,web,CA
srm_failure_control_00566,control,11.0,0,0,0,0,returning_user,web,DE
srm_failure_treatment_00602,treatment,10.25,0,0,1,0,high_value,web,CA
srm_failure_treatment_00392,treatment,10.88,0,0,1,0,returning_user,android,GB
srm_failure_treatment_00951,treatment,9.95,0,0,0,0,new_user,android,GB
srm_failure_treatment_00275,treatment,12.23,0,0,1,0,returning_user,web,US
srm_failure_treatment_01160,treatment,10.61,0,0,0,0,high_value,web,DE
srm_failure_control_01088,control,8.73,0,0,1,0,new_user,web,CA
srm_failure_treatment_02098,treatment,11.22,0,0,1,0,new_user,ios,GB
srm_failure_treatment_02161,treatment,11.13,0,0,0,0,returning_user,web,DE
srm_failure_treatment_01086,treatment,13.13,1,0,1,0,new_user,web,GB
srm_failure_treatment_01098,treatment,9.28,0,0,0,0,returning_user,web,DE
srm_failure_treatment_00635,treatment,11.51,0,0,0,0,new_user,ios,US
srm_failure_control_01146,control,6.79,0,0,1,0,returning_user,web,US
srm_failure_treatment_02630,treatment,10.47,0,0,1,0,returning_user,ios,CA
srm_failure_control_00567,control,10.81,1,0,0,0,returning_user,ios,DE
srm_failure_control_00259,control,10.68,0,0,1,0,new_user,web,GB
srm_failure_treatment_02777,treatment,12.29,1,0,0,0,returning_user,android,US
srm_failure_control_00310,control,8.42,0,1,1,0,new_user,android,DE
srm_failure_treatment_02399,treatment,12.08,0,0,0,0,new_user,web,CA
srm_failure_control_00368,control,11.7,1,0,1,0,returning_user,android,US
srm_failure_control_00914,control,9.86,0,0,0,0,new_user,web,GB
srm_failure_treatment_02535,treatment,8.46,0,0,1,0,returning_user,android,GB
srm_failure_treatment_02515,treatment,11.92,1,0,1,0,high_value,android,DE
srm_failure_control_00620,control,9.16,0,0,0,0,high_value,web,CA
srm_failure_treatment_01947,treatment,13.49,1,0,0,0,returning_user,ios,GB
srm_failure_treatment_01308,treatment,10.85,0,0,1,0,returning_user,android,GB
srm_failure_treatment_01687,treatment,9.07,0,0,0,0,returning_user,ios,GB
srm_failure_treatment_00663,treatment,10.1,0,0,1,0,high_value,web,DE
srm_failure_treatment_02068,treatment,12.02,0,0,0,0,new_user,web,CA
srm_failure_treatment_02633,treatment,12.15,1,0,0,0,returning_user,web,DE
srm_failure_treatment_02135,treatment,12.35,1,0,1,0,new_user,ios,US
srm_failure_treatment_01376,treatment,10.91,0,0,1,0,high_value,web,CA
srm_failure_treatment_00208,treatment,9.83,0,0,0,0,returning_user,ios,GB
srm_failure_control_01058,control,10.6,1,1,0,0,returning_user,android,CA
srm_failure_treatment_00098,treatment,11.58,1,0,1,0,high_value,web,US
srm_failure_treatment_01340,treatment,12.08,0,0,1,0,high_value,android,US
srm_failure_treatment_01169,treatment,10.81,1,1,0,0,new_user,android,GB
srm_failure_treatment_00851,treatment,10.65,0,1,1,0,new_user,android,CA
srm_failure_control_01174,control,10.06,0,0,0,0,returning_user,web,CA
srm_failure_treatment_02610,treatment,12.06,1,0,0,0,new_user,web,GB
srm_failure_treatment_01173,treatment,10.6,0,0,0,0,high_value,android,GB
srm_failure_treatment_00707,treatment,10.46,1,0,1,0,returning_user,web,CA
srm_failure_treatment_02092,treatment,10.2,1,1,1,0,new_user,android,CA
srm_failure_treatment_02049,treatment,9.09,0,0,1,0,high_value,ios,GB
srm_failure_control_00332,control,10.5,0,0,1,0,returning_user,ios,GB
srm_failure_treatment_00877,treatment,10.8,0,0,1,0,new_user,android,US
srm_failure_treatment_00133,treatment,12.38,0,0,0,0,new_user,android,CA
srm_failure_treatment_00449,treatment,9.3,0,0,0,0,returning_user,android,US
srm_failure_treatment_02024,treatment,10.48,0,0,0,0,high_value,web,US
srm_failure_treatment_00839,treatment,9.92,0,0,0,0,returning_user,android,DE
srm_failure_treatment_02302,treatment,12.16,1,0,0,0,new_user,web,DE
srm_failure_treatment_01734,treatment,9.86,0,0,1,0,new_user,android,GB
srm_failure_treatment_01661,treatment,11.04,0,0,0,0,high_value,web,DE
srm_failure_treatment_02033,treatment,11.12,1,1,1,0,returning_user,web,CA
srm_failure_control_01195,control,7.96,0,0,0,0,high_value,web,US
srm_failure_treatment_02124,treatment,9.85,0,0,1,0,new_user,web,US
srm_failure_control_00549,control,8.44,0,0,0,0,returning_user,android,US
srm_failure_control_00865,control,11.7,0,0,0,0,new_user,android,GB
srm_failure_control_00401,control,9.51,0,0,0,0,high_value,web,DE
srm_failure_treatment_02532,treatment,10.77,0,0,0,1,returning_user,android,GB
srm_failure_treatment_01303,treatment,11.24,0,0,0,0,new_user,android,CA
srm_failure_treatment_02443,treatment,10.5,0,0,0,0,returning_user,ios,DE
srm_failure_treatment_02694,treatment,8.72,0,0,0,0,new_user,ios,DE
srm_failure_control_00144,control,9.7,0,0,0,0,returning_user,web,CA
srm_failure_treatment_00638,treatment,10.44,0,0,0,0,returning_user,android,DE
srm_failure_treatment_01697,treatment,11.25,0,0,0,0,new_user,android,GB
srm_failure_treatment_00500,treatment,12.51,1,0,1,0,returning_user,ios,CA
srm_failure_treatment_02393,treatment,9.76,1,0,1,0,new_user,ios,CA
srm_failure_control_00450,control,10.73,0,0,0,0,returning_user,web,DE
srm_failure_treatment_00510,treatment,9.04,1,0,1,0,new_user,ios,DE
srm_failure_treatment_01020,treatment,13.91,0,0,1,0,high_value,ios,GB
srm_failure_treatment_01703,treatment,10.93,0,0,0,0,high_value,web,GB
srm_failure_treatment_02564,treatment,10.65,0,0,1,0,returning_user,android,CA
srm_failure_treatment_01230,treatment,11.64,1,0,0,0,returning_user,android,GB
srm_failure_treatment_02388,treatment,10.23,0,0,1,0,new_user,web,GB
srm_failure_treatment_00840,treatment,11.74,0,0,1,0,returning_user,android,US
srm_failure_treatment_01380,treatment,12.43,1,1,0,0,new_user,android,US
srm_failure_treatment_00215,treatment,13.32,0,0,1,0,returning_user,android,DE
srm_failure_treatment_00756,treatment,10.11,1,0,1,0,new_user,web,US
srm_failure_control_00038,control,12.12,0,0,0,0,new_user,web,GB
srm_failure_treatment_01360,treatment,11.8,0,0,0,0,returning_user,android,US
srm_failure_treatment_00456,treatment,10.68,0,0,0,0,new_user,android,US
srm_failure_control_01190,control,10.78,1,0,0,0,new_user,ios,CA
srm_failure_control_00210,control,7.09,0,0,1,0,returning_user,ios,GB
srm_failure_control_00169,control,10.16,0,0,0,0,new_user,web,GB
srm_failure_treatment_00887,treatment,7.98,1,0,0,0,new_user,android,DE
srm_failure_control_00788,control,11.23,0,0,1,0,returning_user,android,CA
srm_failure_treatment_02505,treatment,11.64,0,0,0,0,returning_user,android,DE
srm_failure_control_00581,control,9.71,1,0,1,0,returning_user,web,GB
srm_failure_treatment_01853,treatment,14.25,0,0,0,0,returning_user,ios,DE
srm_failure_treatment_02262,treatment,10.54,1,0,0,0,new_user,android,DE
srm_failure_treatment_01645,treatment,10.03,0,0,1,0,new_user,web,GB
srm_failure_treatment_01586,treatment,12.69,1,0,0,0,returning_user,web,GB
srm_failure_treatment_02432,treatment,11.65,1,0,0,0,new_user,android,GB
srm_failure_treatment_00189,treatment,11.21,1,0,1,0,high_value,ios,GB
srm_failure_control_00218,control,10.58,0,0,0,0,high_value,ios,DE
srm_failure_treatment_00860,treatment,10.06,1,0,1,0,new_user,android,CA
srm_failure_control_00601,control,8.46,1,0,0,0,returning_user,web,DE
srm_failure_treatment_00370,treatment,9.78,0,0,1,0,returning_user,android,DE
srm_failure_control_00942,control,10.4,0,1,1,0,returning_user,web,CA
srm_failure_treatment_00824,treatment,12.19,0,0,0,0,returning_user,ios,CA
srm_failure_control_00328,control,10.18,0,1,1,0,returning_user,android,US
srm_failure_control_01051,control,10.24,0,0,0,0,high_value,web,US
srm_failure_treatment_00889,treatment,9.71,0,0,1,0,returning_user,android,DE
srm_failure_control_00656,control,9.73,0,0,0,0,high_value,web,CA
srm_failure_treatment_00841,treatment,10.28,0,0,0,0,returning_user,android,US
srm_failure_treatment_01393,treatment,11.78,0,0,1,0,high_value,web,DE
srm_failure_treatment_01241,treatment,12.24,0,1,1,0,returning_user,ios,DE
srm_failure_control_00185,control,12.79,0,0,1,0,returning_user,ios,DE
srm_failure_control_00476,control,8.41,0,0,0,0,high_value,web,US
srm_failure_treatment_02570,treatment,9.96,1,0,1,0,new_user,android,DE
srm_failure_treatment_02783,treatment,10.25,0,0,0,0,high_value,ios,DE
